episode,loss,accuracy
221,1.5067133903503418,0.3199999928474426
222,1.5154962539672852,0.36000001430511475
223,1.507400393486023,0.3799999952316284
224,1.5010862350463867,0.3400000035762787
225,1.5149071216583252,0.30000001192092896
226,1.5271236896514893,0.2800000011920929
227,1.6216082572937012,0.23999999463558197
228,1.6097173690795898,0.20000000298023224
229,1.602142333984375,0.2199999988079071
230,1.5906898975372314,0.36000001430511475
231,1.608278751373291,0.25999999046325684
232,1.6021134853363037,0.2199999988079071
233,1.60457181930542,0.36000001430511475
234,1.616098165512085,0.2199999988079071
235,1.6045864820480347,0.14000000059604645
236,1.6115739345550537,0.14000000059604645
237,1.6200817823410034,0.14000000059604645
238,1.6020060777664185,0.25999999046325684
239,1.5982849597930908,0.25999999046325684
240,1.5993329286575317,0.23999999463558197
241,1.598465919494629,0.23999999463558197
242,1.5935419797897339,0.25999999046325684
243,1.6079477071762085,0.2199999988079071
244,1.6068795919418335,0.25999999046325684
245,1.594857931137085,0.30000001192092896
246,1.5825631618499756,0.3199999928474426
247,1.5887823104858398,0.23999999463558197
248,1.553210735321045,0.36000001430511475
249,1.5608437061309814,0.2800000011920929
250,1.5383306741714478,0.3199999928474426
251,1.5220178365707397,0.2800000011920929
252,1.6662182807922363,0.14000000059604645
253,1.471034049987793,0.36000001430511475
254,1.4850740432739258,0.3799999952316284
255,1.435059666633606,0.3799999952316284
256,1.4916560649871826,0.4000000059604645
257,1.602587103843689,0.18000000715255737
258,1.5640597343444824,0.23999999463558197
259,1.5840955972671509,0.23999999463558197
260,1.5625276565551758,0.2800000011920929
261,1.475239872932434,0.2800000011920929
262,1.5557857751846313,0.2800000011920929
263,1.5244008302688599,0.3400000035762787
264,1.489912986755371,0.3199999928474426
265,1.462815761566162,0.25999999046325684
266,1.4420688152313232,0.36000001430511475
267,1.4964200258255005,0.25999999046325684
268,1.4201629161834717,0.3799999952316284
269,1.4282371997833252,0.3799999952316284
270,1.5818675756454468,0.23999999463558197
271,1.5227943658828735,0.2800000011920929
272,1.508539080619812,0.3199999928474426
273,1.4920268058776855,0.4000000059604645
274,1.4419925212860107,0.4000000059604645
275,1.4873689413070679,0.3400000035762787
276,1.4642510414123535,0.3799999952316284
277,1.584375023841858,0.20000000298023224
278,1.5730109214782715,0.2800000011920929
279,1.594353199005127,0.3199999928474426
280,1.5477923154830933,0.36000001430511475
281,1.5508151054382324,0.3799999952316284
282,1.600126028060913,0.1599999964237213
283,1.5513142347335815,0.3199999928474426
284,1.5212905406951904,0.23999999463558197
285,1.4759043455123901,0.36000001430511475
286,1.5921926498413086,0.3199999928474426
287,1.5460597276687622,0.3199999928474426
288,1.4813218116760254,0.4000000059604645
289,1.4124561548233032,0.2800000011920929
290,1.5638036727905273,0.3199999928474426
291,1.5144957304000854,0.30000001192092896
292,1.437309741973877,0.3799999952316284
293,1.5486749410629272,0.30000001192092896
294,1.4849826097488403,0.2800000011920929
295,1.4973514080047607,0.2800000011920929
296,1.5370473861694336,0.36000001430511475
297,1.5986250638961792,0.2800000011920929
298,1.5820780992507935,0.2800000011920929
299,1.463537573814392,0.41999998688697815
300,1.5369317531585693,0.36000001430511475
301,1.4828678369522095,0.30000001192092896
302,1.5250588655471802,0.30000001192092896
303,1.5405937433242798,0.3199999928474426
304,1.587802529335022,0.25999999046325684
305,1.603299617767334,0.23999999463558197
306,1.5887374877929688,0.2199999988079071
307,1.6042495965957642,0.30000001192092896
308,1.6098132133483887,0.18000000715255737
309,1.6070146560668945,0.2800000011920929
310,1.6081035137176514,0.20000000298023224
311,1.6108911037445068,0.2199999988079071
312,1.6032280921936035,0.23999999463558197
313,1.6029222011566162,0.2800000011920929
314,1.6102972030639648,0.1599999964237213
315,1.5969336032867432,0.30000001192092896
316,1.608485460281372,0.3199999928474426
317,1.6048861742019653,0.23999999463558197
318,1.5926556587219238,0.30000001192092896
319,1.5709534883499146,0.2800000011920929
320,1.5781183242797852,0.30000001192092896
321,1.5733071565628052,0.3199999928474426
322,1.579609990119934,0.2199999988079071
323,1.590825080871582,0.23999999463558197
324,1.583566427230835,0.30000001192092896
325,1.5560328960418701,0.3199999928474426
326,1.5192097425460815,0.30000001192092896
327,1.5235835313796997,0.3199999928474426
328,1.5938918590545654,0.2199999988079071
329,1.6081463098526,0.23999999463558197
330,1.558295726776123,0.25999999046325684
331,1.3859180212020874,0.41999998688697815
332,1.4687250852584839,0.3799999952316284
333,1.5870949029922485,0.20000000298023224
334,1.5951931476593018,0.23999999463558197
335,1.5859591960906982,0.20000000298023224
336,1.6022849082946777,0.18000000715255737
337,1.603663444519043,0.2199999988079071
338,1.6471713781356812,0.20000000298023224
339,1.5593124628067017,0.23999999463558197
340,1.6137522459030151,0.2199999988079071
341,1.6125855445861816,0.1599999964237213
342,1.608841896057129,0.25999999046325684
343,1.6102988719940186,0.1599999964237213
344,1.6104933023452759,0.18000000715255737
345,1.6088383197784424,0.23999999463558197
346,1.6121418476104736,0.14000000059604645
347,1.6130852699279785,0.11999999731779099
348,1.6121547222137451,0.14000000059604645
349,1.608067512512207,0.2199999988079071
350,1.6056501865386963,0.1599999964237213
351,1.6087217330932617,0.14000000059604645
352,1.6092894077301025,0.23999999463558197
353,1.6115041971206665,0.18000000715255737
354,1.6106574535369873,0.23999999463558197
355,1.6113642454147339,0.10000000149011612
356,1.6089775562286377,0.23999999463558197
357,1.6119112968444824,0.14000000059604645
358,1.6062511205673218,0.1599999964237213
359,1.6134322881698608,0.14000000059604645
360,1.6081537008285522,0.23999999463558197
361,1.6085597276687622,0.1599999964237213
362,1.612351655960083,0.14000000059604645
363,1.6105166673660278,0.23999999463558197
364,1.6118794679641724,0.1599999964237213
365,1.610761284828186,0.18000000715255737
366,1.609133005142212,0.25999999046325684
367,1.6121318340301514,0.18000000715255737
368,1.6076185703277588,0.23999999463558197
369,1.6080272197723389,0.18000000715255737
370,1.6088528633117676,0.23999999463558197
371,1.6128956079483032,0.20000000298023224
372,1.6105220317840576,0.18000000715255737
373,1.6117304563522339,0.1599999964237213
374,1.6094528436660767,0.2199999988079071
375,1.6084400415420532,0.2199999988079071
376,1.6116938591003418,0.1599999964237213
377,1.606948733329773,0.25999999046325684
378,1.6102577447891235,0.1599999964237213
379,1.6118834018707275,0.03999999910593033
380,1.607275366783142,0.23999999463558197
381,1.6094486713409424,0.14000000059604645
382,1.609300136566162,0.2199999988079071
383,1.6109412908554077,0.25999999046325684
384,1.6130690574645996,0.11999999731779099
385,1.6068601608276367,0.25999999046325684
386,1.6093746423721313,0.18000000715255737
387,1.609473466873169,0.1599999964237213
388,1.6074495315551758,0.4000000059604645
389,1.6104834079742432,0.2199999988079071
390,1.6073123216629028,0.30000001192092896
391,1.6121482849121094,0.2199999988079071
392,1.6096982955932617,0.1599999964237213
393,1.6078628301620483,0.25999999046325684
394,1.6109237670898438,0.2199999988079071
395,1.609757423400879,0.20000000298023224
396,1.6124086380004883,0.1599999964237213
397,1.6089727878570557,0.2199999988079071
398,1.609467625617981,0.18000000715255737
399,1.6083012819290161,0.20000000298023224
400,1.6093357801437378,0.20000000298023224
401,1.6095075607299805,0.18000000715255737
402,1.608139157295227,0.25999999046325684
403,1.6099753379821777,0.11999999731779099
404,1.6095499992370605,0.30000001192092896
405,1.6111177206039429,0.11999999731779099
406,1.6103310585021973,0.2199999988079071
407,1.6093264818191528,0.23999999463558197
408,1.609535813331604,0.1599999964237213
409,1.610010027885437,0.1599999964237213
410,1.608798623085022,0.20000000298023224
411,1.610741376876831,0.18000000715255737
412,1.6089930534362793,0.23999999463558197
413,1.6089788675308228,0.2199999988079071
414,1.6076023578643799,0.2199999988079071
415,1.6099058389663696,0.14000000059604645
416,1.6107640266418457,0.2199999988079071
417,1.6114273071289062,0.10000000149011612
418,1.6106082201004028,0.2199999988079071
419,1.6087342500686646,0.23999999463558197
420,1.6065973043441772,0.3199999928474426
421,1.6075373888015747,0.30000001192092896
422,1.6076643466949463,0.1599999964237213
423,1.6073280572891235,0.23999999463558197
424,1.607688546180725,0.25999999046325684
425,1.6085532903671265,0.23999999463558197
426,1.6104854345321655,0.25999999046325684
427,1.6094868183135986,0.20000000298023224
428,1.607488989830017,0.3799999952316284
429,1.6091607809066772,0.20000000298023224
430,1.6104201078414917,0.25999999046325684
431,1.6059342622756958,0.3199999928474426
432,1.610263705253601,0.20000000298023224
433,1.6101617813110352,0.14000000059604645
434,1.6072516441345215,0.2800000011920929
435,1.6096470355987549,0.1599999964237213
436,1.6094543933868408,0.23999999463558197
437,1.6114429235458374,0.019999999552965164
438,1.6090806722640991,0.20000000298023224
439,1.6103463172912598,0.18000000715255737
440,1.608792781829834,0.20000000298023224
441,1.6103771924972534,0.2800000011920929
442,1.6090165376663208,0.36000001430511475
443,1.6119024753570557,0.2800000011920929
444,1.6117520332336426,0.20000000298023224
445,1.6079427003860474,0.1599999964237213
446,1.6097466945648193,0.20000000298023224
447,1.610338568687439,0.11999999731779099
448,1.610926866531372,0.18000000715255737
449,1.6110676527023315,0.1599999964237213
450,1.609899640083313,0.23999999463558197
451,1.6071829795837402,0.2199999988079071
452,1.6121941804885864,0.11999999731779099
453,1.6098191738128662,0.18000000715255737
454,1.6094037294387817,0.2199999988079071
455,1.6089361906051636,0.30000001192092896
456,1.609639286994934,0.18000000715255737
457,1.6073857545852661,0.3199999928474426
458,1.6107593774795532,0.14000000059604645
459,1.60724675655365,0.20000000298023224
460,1.6072593927383423,0.2800000011920929
461,1.6100958585739136,0.18000000715255737
462,1.6122502088546753,0.11999999731779099
463,1.6086814403533936,0.20000000298023224
464,1.608799934387207,0.2199999988079071
465,1.6122082471847534,0.14000000059604645
466,1.6104148626327515,0.18000000715255737
467,1.607600212097168,0.14000000059604645
468,1.6094120740890503,0.2199999988079071
469,1.6097325086593628,0.1599999964237213
470,1.612095832824707,0.10000000149011612
471,1.6087048053741455,0.23999999463558197
472,1.610558271408081,0.20000000298023224
473,1.6091690063476562,0.25999999046325684
474,1.6113805770874023,0.18000000715255737
475,1.6086593866348267,0.25999999046325684
476,1.6097394227981567,0.2800000011920929
477,1.608341932296753,0.30000001192092896
478,1.6082786321640015,0.23999999463558197
479,1.609754204750061,0.20000000298023224
480,1.611777663230896,0.18000000715255737
481,1.6064726114273071,0.25999999046325684
482,1.6084985733032227,0.18000000715255737
483,1.6090774536132812,0.20000000298023224
484,1.6086698770523071,0.18000000715255737
485,1.6079128980636597,0.2199999988079071
486,1.6298199892044067,0.18000000715255737
487,1.6108671426773071,0.18000000715255737
488,1.6074714660644531,0.1599999964237213
489,1.6097906827926636,0.20000000298023224
490,1.6056571006774902,0.23999999463558197
491,1.6057119369506836,0.25999999046325684
492,1.609266996383667,0.23999999463558197
493,1.607994556427002,0.23999999463558197
494,1.6023706197738647,0.25999999046325684
495,1.6063246726989746,0.18000000715255737
496,1.6101460456848145,0.20000000298023224
497,1.6082648038864136,0.23999999463558197
498,1.6079577207565308,0.23999999463558197
499,1.608496904373169,0.20000000298023224
500,1.6087199449539185,0.2800000011920929
501,1.6112186908721924,0.1599999964237213
502,1.607618808746338,0.3400000035762787
503,1.6089099645614624,0.1599999964237213
504,1.6114320755004883,0.1599999964237213
505,1.6075550317764282,0.36000001430511475
506,1.6086831092834473,0.25999999046325684
507,1.6103123426437378,0.18000000715255737
508,1.6099010705947876,0.2199999988079071
509,1.6103037595748901,0.2199999988079071
510,1.6098941564559937,0.2199999988079071
511,1.607295274734497,0.23999999463558197
512,1.6098271608352661,0.07999999821186066
513,1.6084556579589844,0.25999999046325684
514,1.60581636428833,0.20000000298023224
515,1.6062207221984863,0.25999999046325684
516,1.6083998680114746,0.30000001192092896
517,1.6074060201644897,0.2800000011920929
518,1.6059211492538452,0.2199999988079071
519,1.6079604625701904,0.23999999463558197
520,1.6078311204910278,0.2199999988079071
521,1.6067304611206055,0.2800000011920929
522,1.6100808382034302,0.07999999821186066
523,1.6090102195739746,0.2199999988079071
524,1.6044800281524658,0.20000000298023224
525,1.6075782775878906,0.25999999046325684
526,1.6066162586212158,0.20000000298023224
527,1.6220515966415405,0.14000000059604645
528,1.6096692085266113,0.20000000298023224
529,1.569085717201233,0.2800000011920929
530,1.601472020149231,0.25999999046325684
531,1.55491304397583,0.25999999046325684
532,1.605204463005066,0.23999999463558197
533,1.4015014171600342,0.4000000059604645
534,1.4908654689788818,0.2800000011920929
535,1.583972454071045,0.23999999463558197
536,1.5982710123062134,0.1599999964237213
537,1.6109672784805298,0.20000000298023224
538,1.6113678216934204,0.1599999964237213
539,1.6090455055236816,0.14000000059604645
540,1.6062060594558716,0.18000000715255737
541,1.6132769584655762,0.14000000059604645
542,1.6087632179260254,0.2199999988079071
543,1.608656644821167,0.2199999988079071
544,1.6109884977340698,0.14000000059604645
545,1.607881784439087,0.2800000011920929
546,1.60854172706604,0.2800000011920929
547,1.6093227863311768,0.23999999463558197
548,1.6171963214874268,0.20000000298023224
549,1.6082682609558105,0.2199999988079071
550,1.608650803565979,0.1599999964237213
551,1.6119803190231323,0.20000000298023224
552,1.611141324043274,0.23999999463558197
553,1.6011677980422974,0.2800000011920929
554,1.6089086532592773,0.25999999046325684
555,1.6092208623886108,0.20000000298023224
556,1.605862021446228,0.2800000011920929
557,1.5985841751098633,0.23999999463558197
558,1.6079087257385254,0.20000000298023224
559,1.6044285297393799,0.25999999046325684
560,1.6036604642868042,0.25999999046325684
561,1.6056228876113892,0.2199999988079071
562,1.6058855056762695,0.23999999463558197
563,1.5979052782058716,0.3400000035762787
564,1.5720709562301636,0.4399999976158142
565,1.5906726121902466,0.41999998688697815
566,1.5746276378631592,0.4000000059604645
567,1.5743908882141113,0.30000001192092896
568,1.5691964626312256,0.3799999952316284
569,1.569838047027588,0.3400000035762787
570,1.496838092803955,0.36000001430511475
571,1.5853619575500488,0.3799999952316284
572,1.5162907838821411,0.23999999463558197
573,1.5423486232757568,0.30000001192092896
574,1.5090041160583496,0.30000001192092896
575,1.5313687324523926,0.41999998688697815
576,1.5791553258895874,0.20000000298023224
577,1.5730334520339966,0.23999999463558197
578,1.5105732679367065,0.2800000011920929
579,1.5163354873657227,0.23999999463558197
580,1.4822907447814941,0.41999998688697815
581,1.566624402999878,0.20000000298023224
582,1.4281917810440063,0.3799999952316284
583,1.567450761795044,0.2199999988079071
584,1.4204479455947876,0.4399999976158142
585,1.5871669054031372,0.2800000011920929
586,1.5676352977752686,0.30000001192092896
587,1.5640164613723755,0.30000001192092896
588,1.6409010887145996,0.23999999463558197
589,1.6576298475265503,0.2800000011920929
590,1.5935970544815063,0.2800000011920929
591,1.586155652999878,0.2800000011920929
592,1.6160000562667847,0.1599999964237213
593,1.6013474464416504,0.2199999988079071
594,1.603245735168457,0.20000000298023224
595,1.603594183921814,0.1599999964237213
596,1.59272038936615,0.30000001192092896
597,1.6215925216674805,0.03999999910593033
598,1.612596035003662,0.1599999964237213
599,1.6094163656234741,0.18000000715255737
600,1.6130200624465942,0.14000000059604645
601,1.6116232872009277,0.20000000298023224
602,1.614592432975769,0.18000000715255737
603,1.6161924600601196,0.1599999964237213
604,1.6178687810897827,0.1599999964237213
605,1.615645408630371,0.11999999731779099
606,1.6080549955368042,0.20000000298023224
607,1.6096420288085938,0.25999999046325684
608,1.6108170747756958,0.1599999964237213
609,1.608896017074585,0.2800000011920929
610,1.6092907190322876,0.14000000059604645
611,1.6138454675674438,0.11999999731779099
612,1.6053391695022583,0.20000000298023224
613,1.6107836961746216,0.20000000298023224
614,1.6074329614639282,0.23999999463558197
615,1.611533522605896,0.25999999046325684
616,1.6054421663284302,0.2199999988079071
617,1.60609769821167,0.2199999988079071
618,1.6131460666656494,0.18000000715255737
619,1.6109881401062012,0.14000000059604645
620,1.6031123399734497,0.3199999928474426
621,1.609708547592163,0.14000000059604645
622,1.6058039665222168,0.2800000011920929
623,1.6125552654266357,0.1599999964237213
624,1.6073106527328491,0.25999999046325684
625,1.6079068183898926,0.2199999988079071
626,1.6129088401794434,0.14000000059604645
627,1.6120010614395142,0.23999999463558197
628,1.6144431829452515,0.14000000059604645
629,1.6122006177902222,0.1599999964237213
630,1.6077125072479248,0.20000000298023224
631,1.6073946952819824,0.23999999463558197
632,1.607772946357727,0.20000000298023224
633,1.6065685749053955,0.20000000298023224
634,1.6087340116500854,0.20000000298023224
635,1.610946536064148,0.20000000298023224
636,1.610292911529541,0.14000000059604645
637,1.6132246255874634,0.18000000715255737
638,1.6112327575683594,0.18000000715255737
639,1.617042064666748,0.1599999964237213
640,1.602693796157837,0.30000001192092896
641,1.603691577911377,0.25999999046325684
642,1.6160894632339478,0.1599999964237213
643,1.6057690382003784,0.30000001192092896
644,1.611122488975525,0.14000000059604645
645,1.6034436225891113,0.23999999463558197
646,1.60979425907135,0.14000000059604645
647,1.6106582880020142,0.1599999964237213
648,1.6132361888885498,0.2199999988079071
649,1.614229440689087,0.23999999463558197
650,1.6084409952163696,0.1599999964237213
651,1.604222059249878,0.25999999046325684
652,1.6025898456573486,0.2800000011920929
653,1.6112414598464966,0.20000000298023224
654,1.606160283088684,0.23999999463558197
655,1.6006437540054321,0.30000001192092896
656,1.6095319986343384,0.23999999463558197
657,1.6043144464492798,0.25999999046325684
658,1.614922285079956,0.20000000298023224
659,1.5914180278778076,0.3799999952316284
660,1.6098518371582031,0.20000000298023224
661,1.6065751314163208,0.20000000298023224
662,1.6017787456512451,0.30000001192092896
663,1.6113154888153076,0.25999999046325684
664,1.6063406467437744,0.2199999988079071
665,1.6089081764221191,0.25999999046325684
666,1.6076301336288452,0.2800000011920929
667,1.6083024740219116,0.1599999964237213
668,1.6044683456420898,0.23999999463558197
669,1.6083012819290161,0.25999999046325684
670,1.6151533126831055,0.1599999964237213
671,1.613835334777832,0.18000000715255737
672,1.6089760065078735,0.2199999988079071
673,1.6141653060913086,0.1599999964237213
674,1.6134229898452759,0.14000000059604645
675,1.6225765943527222,0.11999999731779099
676,1.6072734594345093,0.30000001192092896
677,1.6136367321014404,0.23999999463558197
678,1.6122643947601318,0.20000000298023224
679,1.6137090921401978,0.2199999988079071
680,1.6135505437850952,0.1599999964237213
681,1.6136993169784546,0.11999999731779099
682,1.6125237941741943,0.2199999988079071
683,1.6111936569213867,0.18000000715255737
684,1.6149191856384277,0.1599999964237213
685,1.6063312292099,0.25999999046325684
686,1.6031560897827148,0.36000001430511475
687,1.6091266870498657,0.2199999988079071
688,1.6187455654144287,0.11999999731779099
689,1.6087205410003662,0.2199999988079071
690,1.606795072555542,0.18000000715255737
691,1.6037870645523071,0.20000000298023224
692,1.610270380973816,0.18000000715255737
693,1.6046770811080933,0.23999999463558197
694,1.6057308912277222,0.2199999988079071
695,1.6126326322555542,0.1599999964237213
696,1.6153919696807861,0.23999999463558197
697,1.6147879362106323,0.18000000715255737
698,1.6059919595718384,0.25999999046325684
699,1.591691255569458,0.3400000035762787
700,1.599928855895996,0.30000001192092896
701,1.5873725414276123,0.3199999928474426
702,1.5820951461791992,0.2800000011920929
703,1.5916426181793213,0.46000000834465027
704,1.5821505784988403,0.36000001430511475
705,1.5810470581054688,0.30000001192092896
706,1.5528396368026733,0.4399999976158142
